"yyyy-mm-dd","team1","team2","score1","score2"
"23/09/2018","Malmo FF","Kalmar","4","0"
"24/09/2018","Hacken","Goteborg","4","1"
"25/09/2018","Orebro","Sirius","0","0"
"26/09/2018","Hammarby","Elfsborg","0","1"
"26/09/2018","Norrkoping","Malmo FF","3","1"
"26/09/2018","Ostersunds","Brommapojkarna","3","1"
"26/09/2018","Sundsvall","Djurgarden","1","1"
"26/09/2018","Trelleborgs","Dalkurd","0","1"
"27/09/2018","Goteborg","AIK","0","2"
"27/09/2018","Kalmar","Hacken","1","2"
"29/09/2018","Sirius","Norrkoping","1","1"
"30/09/2018","Dalkurd","AIK","0","4"
"30/09/2018","Kalmar","Brommapojkarna","1","1"
"30/09/2018","Djurgarden","Ostersunds","0","2"
"30/09/2018","Malmo FF","Sundsvall","0","0"
"01/10/2018","Elfsborg","Hacken","0","3"
"01/10/2018","Hammarby","Goteborg","3","0"
"01/10/2018","Orebro","Trelleborgs","4","0"
"05/10/2018","Ostersunds","Dalkurd","3","0"
"06/10/2018","Sirius","Elfsborg","4","2"
"06/10/2018","Goteborg","Trelleborgs","2","2"
"07/10/2018","Hacken","Malmo FF","1","1"
"07/10/2018","AIK","Orebro","1","1"
"07/10/2018","Brommapojkarna","Hammarby","2","4"
"07/10/2018","Norrkoping","Djurgarden","1","1"
"08/10/2018","Sundsvall","Kalmar","2","0"
"20/10/2018","Malmo FF","Hammarby","2","1"
"20/10/2018","Dalkurd","Orebro","1","0"
"21/10/2018","Djurgarden","AIK","0","0"
"21/10/2018","Hacken","Ostersunds","2","0"
"21/10/2018","Elfsborg","Sundsvall","2","0"
"21/10/2018","Kalmar","Norrkoping","1","2"
"21/10/2018","Trelleborgs","Sirius","1","2"
"22/10/2018","Brommapojkarna","Goteborg","0","2"
"26/10/2018","Goteborg","Sundsvall","1","2"
"26/10/2018","Trelleborgs","Elfsborg","2","2"
"27/10/2018","Dalkurd","Hacken","0","5"
"28/10/2018","Hammarby","Kalmar","0","0"
"28/10/2018","Orebro","Djurgarden","1","1"
"28/10/2018","Norrkoping","Ostersunds","4","2"
"28/10/2018","Sirius","Brommapojkarna","4","2"
"29/10/2018","AIK","Malmo FF","1","1"
"30/10/2018","Elfsborg","Dalkurd","0","0"
"31/10/2018","Brommapojkarna","Norrkoping","0","1"
"31/10/2018","Djurgarden","Goteborg","2","0"
"31/10/2018","Hacken","Sirius","2","1"
"31/10/2018","Kalmar","Trelleborgs","2","1"
"31/10/2018","Sundsvall","Hammarby","2","3"
"01/11/2018","Malmo FF","Orebro","4","0"
"01/11/2018","Ostersunds","AIK","1","2"
"04/11/2018","Goteborg","Malmo FF","0","3"
"04/11/2018","Norrkoping","Orebro","3","2"
"04/11/2018","AIK","Sundsvall","0","0"
"04/11/2018","Hammarby","Hacken","1","0"
"05/11/2018","Dalkurd","Djurgarden","1","2"
"05/11/2018","Elfsborg","Brommapojkarna","1","2"
"05/11/2018","Sirius","Kalmar","1","1"
"05/11/2018","Trelleborgs","Ostersunds","0","1"
"11/11/2018","Brommapojkarna","Trelleborgs","3","0"
"11/11/2018","Djurgarden","Sirius","1","0"
"11/11/2018","Hacken","Norrkoping","0","1"
"11/11/2018","Kalmar","AIK","0","1"
"11/11/2018","Malmo FF","Elfsborg","2","0"
"11/11/2018","Orebro","Goteborg","1","3"
"11/11/2018","Ostersunds","Hammarby","3","3"
"11/11/2018","Sundsvall","Dalkurd","0","1"
"22/11/2018","AFC Eskilstuna","Brommapojkarna","0","1"
"25/11/2018","Brommapojkarna","AFC Eskilstuna","1","2"
"31/03/2019","AIK","Ostersunds","0","0"
"31/03/2019","Falkenbergs","Orebro","1","0"
"31/03/2019","Kalmar","Sirius","0","2"
"31/03/2019","AFC Eskilstuna","Goteborg","3","1"
"31/03/2019","Helsingborg","Norrkoping","3","1"
"01/04/2019","Djurgarden","Sundsvall","2","2"
"01/04/2019","Elfsborg","Hammarby","1","1"
"01/04/2019","Malmo FF","Hacken","1","1"
"06/04/2019","Hacken","Helsingborg","2","1"
"06/04/2019","Sundsvall","Malmo FF","3","1"
"07/04/2019","Goteborg","Elfsborg","3","0"
"07/04/2019","Ostersunds","Falkenbergs","3","2"
"07/04/2019","Hammarby","Kalmar","1","1"
"08/04/2019","Norrkoping","AIK","0","0"
"08/04/2019","Orebro","Djurgarden","0","3"
"08/04/2019","Sirius","AFC Eskilstuna","3","2"
"12/04/2019","AFC Eskilstuna","Orebro","1","1"
"13/04/2019","Falkenbergs","Hacken","0","3"
"13/04/2019","Kalmar","Norrkoping","2","2"
"14/04/2019","AIK","Sirius","2","1"
"14/04/2019","Elfsborg","Sundsvall","3","1"
"14/04/2019","Malmo FF","Ostersunds","2","0"
"15/04/2019","Djurgarden","Goteborg","2","1"
"15/04/2019","Helsingborg","Hammarby","2","1"
"19/04/2019","Ostersunds","Elfsborg","1","1"
"19/04/2019","Norrkoping","Falkenbergs","4","3"
"19/04/2019","Orebro","AIK","2","1"
"20/04/2019","Sundsvall","Kalmar","1","2"
"20/04/2019","Sirius","Malmo FF","0","1"
"21/04/2019","Hacken","Djurgarden","0","1"
"21/04/2019","Hammarby","AFC Eskilstuna","3","1"
"22/04/2019","Goteborg","Helsingborg","3","1"
"24/04/2019","AFC Eskilstuna","Ostersunds","0","1"
"24/04/2019","AIK","Hacken","1","0"
"24/04/2019","Elfsborg","Orebro","4","2"
"24/04/2019","Falkenbergs","Sirius","0","0"
"24/04/2019","Malmo FF","Hammarby","4","1"
"25/04/2019","Djurgarden","Norrkoping","1","1"
"25/04/2019","Helsingborg","Sundsvall","1","1"
"25/04/2019","Kalmar","Goteborg","1","1"
"27/04/2019","Sirius","Elfsborg","2","4"
"28/04/2019","Hacken","AFC Eskilstuna","3","0"
"28/04/2019","Hammarby","Djurgarden","2","1"
"28/04/2019","Norrkoping","Malmo FF","1","1"
"29/04/2019","Goteborg","AIK","3","0"
"29/04/2019","Orebro","Kalmar","1","1"
"29/04/2019","Ostersunds","Helsingborg","3","0"
"29/04/2019","Sundsvall","Falkenbergs","3","1"
"04/05/2019","AIK","AFC Eskilstuna","2","1"
"04/05/2019","Sirius","Goteborg","2","4"
"05/05/2019","Falkenbergs","Malmo FF","1","2"
"05/05/2019","Hacken","Sundsvall","1","0"
"05/05/2019","Kalmar","Ostersunds","1","1"
"05/05/2019","Orebro","Hammarby","2","3"
"06/05/2019","Elfsborg","Norrkoping","0","0"
"06/05/2019","Helsingborg","Djurgarden","1","1"
"10/05/2019","Hammarby","Sirius","2","0"
"11/05/2019","Ostersunds","Hacken","1","1"
"11/05/2019","AFC Eskilstuna","Falkenbergs","0","0"
"11/05/2019","Kalmar","Helsingborg","1","0"
"11/05/2019","Sundsvall","Orebro","1","2"
"12/05/2019","Djurgarden","AIK","0","2"
"12/05/2019","Malmo FF","Elfsborg","4","1"
"13/05/2019","Norrkoping","Goteborg","1","2"
"14/05/2019","Hammarby","Ostersunds","4","0"
"15/05/2019","Elfsborg","AFC Eskilstuna","1","0"
"15/05/2019","Falkenbergs","Djurgarden","0","3"
"15/05/2019","Hacken","Kalmar","1","0"
"15/05/2019","Helsingborg","AIK","1","3"
"15/05/2019","Sirius","Sundsvall","1","0"
"16/05/2019","Goteborg","Malmo FF","0","0"
"16/05/2019","Orebro","Norrkoping","1","2"
"18/05/2019","AFC Eskilstuna","Helsingborg","1","1"
"19/05/2019","Malmo FF","Kalmar","1","0"
"19/05/2019","Sirius","Hacken","3","4"
"19/05/2019","Djurgarden","Elfsborg","2","0"
"20/05/2019","AIK","Falkenbergs","2","0"
"20/05/2019","Goteborg","Hammarby","0","0"
"20/05/2019","Norrkoping","Sundsvall","2","0"
"20/05/2019","Ostersunds","Orebro","1","3"
"24/05/2019","Sundsvall","AIK","1","1"
"25/05/2019","Hacken","Goteborg","1","2"
"25/05/2019","Malmo FF","AFC Eskilstuna","5","0"
"25/05/2019","Helsingborg","Falkenbergs","1","1"
"26/05/2019","Djurgarden","Ostersunds","3","1"
"26/05/2019","Kalmar","Elfsborg","1","1"
"27/05/2019","Hammarby","Norrkoping","2","2"
"27/05/2019","Orebro","Sirius","0","2"
"28/05/2019","Malmo FF","Sundsvall","2","1"
"01/06/2019","Goteborg","Orebro","0","1"
"01/06/2019","Sirius","Djurgarden","0","2"
"01/06/2019","Falkenbergs","Kalmar","0","0"
"01/06/2019","Ostersunds","Sundsvall","1","1"
"02/06/2019","AFC Eskilstuna","Norrkoping","0","2"
"02/06/2019","AIK","Hammarby","2","0"
"02/06/2019","Elfsborg","Hacken","0","0"
"02/06/2019","Helsingborg","Malmo FF","0","1"
"25/06/2019","AIK","Norrkoping","0","2"
"28/06/2019","Orebro","Helsingborg","0","1"
"29/06/2019","Ostersunds","Goteborg","0","0"
"29/06/2019","Falkenbergs","Elfsborg","2","1"
"29/06/2019","Sundsvall","AFC Eskilstuna","0","0"
"30/06/2019","AIK","Malmo FF","0","0"
"30/06/2019","Norrkoping","Sirius","0","1"
"01/07/2019","Djurgarden","Kalmar","2","0"
"01/07/2019","Hacken","Hammarby","2","0"
"06/07/2019","Kalmar","AIK","0","1"
"06/07/2019","Sirius","Ostersunds","1","1"
"06/07/2019","Goteborg","Sundsvall","2","1"
"06/07/2019","Malmo FF","Orebro","2","1"
"07/07/2019","Hammarby","Falkenbergs","6","2"
"07/07/2019","Norrkoping","Hacken","2","1"
"08/07/2019","AFC Eskilstuna","Djurgarden","1","1"
"08/07/2019","Elfsborg","Helsingborg","1","1"
"13/07/2019","AIK","Elfsborg","3","0"
"13/07/2019","Falkenbergs","Goteborg","1","1"
"13/07/2019","AFC Eskilstuna","Kalmar","3","1"
"14/07/2019","Hacken","Orebro","3","0"
"14/07/2019","Ostersunds","Norrkoping","2","1"
"14/07/2019","Djurgarden","Malmo FF","1","1"
"15/07/2019","Helsingborg","Sirius","1","0"
"15/07/2019","Sundsvall","Hammarby","2","3"
"20/07/2019","AIK","Helsingborg","2","0"
"20/07/2019","Orebro","Falkenbergs","4","0"
"20/07/2019","Sundsvall","Hacken","0","1"
"21/07/2019","Goteborg","AFC Eskilstuna","1","0"
"21/07/2019","Malmo FF","Sirius","1","1"
"21/07/2019","Norrkoping","Ostersunds","3","0"
"22/07/2019","Hammarby","Elfsborg","5","2"
"22/07/2019","Kalmar","Djurgarden","0","1"
"27/07/2019","Falkenbergs","Sundsvall","2","0"
"27/07/2019","Sirius","AIK","0","2"
"27/07/2019","AFC Eskilstuna","Hammarby","1","6"
"28/07/2019","Djurgarden","Hacken","2","0"
"28/07/2019","Ostersunds","Malmo FF","0","0"
"28/07/2019","Goteborg","Norrkoping","0","0"
"29/07/2019","Elfsborg","Kalmar","2","1"
"29/07/2019","Helsingborg","Orebro","1","4"
"03/08/2019","Ostersunds","AFC Eskilstuna","1","2"
"03/08/2019","Falkenbergs","Helsingborg","1","1"
"04/08/2019","Kalmar","Hammarby","2","2"
"04/08/2019","Hacken","Sirius","4","1"
"05/08/2019","Elfsborg","Djurgarden","0","1"
"05/08/2019","Orebro","Goteborg","2","2"
"10/08/2019","Djurgarden","Sirius","4","0"
"10/08/2019","Sundsvall","Ostersunds","1","1"
"11/08/2019","AFC Eskilstuna","AIK","2","4"
"11/08/2019","Hacken","Malmo FF","1","1"
"11/08/2019","Hammarby","Helsingborg","2","1"
"11/08/2019","Norrkoping","Elfsborg","2","0"
"12/08/2019","Goteborg","Falkenbergs","1","1"
"12/08/2019","Kalmar","Orebro","1","1"
"17/08/2019","Hammarby","Sundsvall","3","0"
"18/08/2019","AIK","Kalmar","1","2"
"18/08/2019","Orebro","Hacken","1","2"
"18/08/2019","Sirius","Norrkoping","0","2"
"18/08/2019","Malmo FF","Falkenbergs","5","0"
"19/08/2019","Djurgarden","AFC Eskilstuna","3","0"
"19/08/2019","Elfsborg","Ostersunds","4","1"
"19/08/2019","Helsingborg","Goteborg","1","2"
"24/08/2019","Sirius","Orebro","3","4"
"25/08/2019","AFC Eskilstuna","Hacken","0","2"
"25/08/2019","Norrkoping","Helsingborg","5","0"
"25/08/2019","Ostersunds","AIK","1","3"
"25/08/2019","Malmo FF","Djurgarden","0","1"
"26/08/2019","Falkenbergs","Hammarby","0","2"
"26/08/2019","Goteborg","Kalmar","4","0"
"26/08/2019","Sundsvall","Elfsborg","1","2"
"30/08/2019","Helsingborg","Ostersunds","2","0"
"31/08/2019","Elfsborg","Sirius","1","1"
"31/08/2019","Orebro","AFC Eskilstuna","3","1"
"01/09/2019","AIK","Djurgarden","1","0"
"01/09/2019","Kalmar","Malmo FF","0","5"
"01/09/2019","Sundsvall","Goteborg","0","2"
"01/09/2019","Hacken","Falkenbergs","4","1"
"01/09/2019","Norrkoping","Hammarby","2","0"
"13/09/2019","Sirius","Falkenbergs","2","0"
"14/09/2019","Orebro","Sundsvall","0","0"
"14/09/2019","Ostersunds","Kalmar","1","2"
"15/09/2019","Hacken","AIK","1","2"
"15/09/2019","Hammarby","Goteborg","6","2"
"15/09/2019","Malmo FF","Norrkoping","1","0"
"16/09/2019","AFC Eskilstuna","Elfsborg","2","2"
"16/09/2019","Djurgarden","Helsingborg","2","0"
"20/09/2019","Sundsvall","Djurgarden","1","4"
"21/09/2019","Falkenbergs","Ostersunds","1","0"
"21/09/2019","Kalmar","Hacken","1","1"
"21/09/2019","Norrkoping","Orebro","3","0"
"21/09/2019","Goteborg","Sirius","2","1"
"22/09/2019","Hammarby","AIK","2","1"
"22/09/2019","Elfsborg","Malmo FF","0","3"
"22/09/2019","Helsingborg","AFC Eskilstuna","2","1"
"24/09/2019","Djurgarden","Falkenbergs","1","0"
"24/09/2019","Kalmar","Sundsvall","0","2"
"25/09/2019","AIK","Goteborg","1","0"
"25/09/2019","Hacken","Elfsborg","1","2"
"25/09/2019","Orebro","Ostersunds","2","0"
"25/09/2019","Sirius","Hammarby","1","3"
"26/09/2019","Malmo FF","Helsingborg","3","0"
"26/09/2019","Norrkoping","AFC Eskilstuna","4","0"
"29/09/2019","Elfsborg","AIK","1","1"
"29/09/2019","Goteborg","Hacken","0","0"
"29/09/2019","Sundsvall","Sirius","2","1"
"29/09/2019","AFC Eskilstuna","Malmo FF","0","1"
"29/09/2019","Falkenbergs","Norrkoping","0","2"
"30/09/2019","Hammarby","Orebro","5","1"
"30/09/2019","Helsingborg","Kalmar","2","0"
"30/09/2019","Ostersunds","Djurgarden","1","2"
"05/10/2019","Sundsvall","Norrkoping","4","4"
"05/10/2019","AIK","Orebro","2","0"
"05/10/2019","Sirius","Helsingborg","2","1"
"06/10/2019","Djurgarden","Hammarby","1","2"
"06/10/2019","Hacken","Ostersunds","1","1"
"06/10/2019","Kalmar","AFC Eskilstuna","0","0"
"06/10/2019","Elfsborg","Falkenbergs","4","0"
"06/10/2019","Malmo FF","Goteborg","1","0"
"18/10/2019","AFC Eskilstuna","Sundsvall","1","0"
"19/10/2019","Helsingborg","Hacken","0","2"
"19/10/2019","Ostersunds","Sirius","2","0"
"20/10/2019","Falkenbergs","AIK","1","5"
"20/10/2019","Hammarby","Malmo FF","2","0"
"20/10/2019","Norrkoping","Kalmar","1","0"
"21/10/2019","Goteborg","Djurgarden","0","1"
"21/10/2019","Orebro","Elfsborg","2","2"
"26/10/2019","Sundsvall","Helsingborg","1","2"
"26/10/2019","Kalmar","Falkenbergs","2","3"
"27/10/2019","AFC Eskilstuna","Sirius","0","0"
"27/10/2019","Hacken","Norrkoping","0","1"
"27/10/2019","Ostersunds","Hammarby","1","2"
"28/10/2019","Djurgarden","Orebro","3","0"
"28/10/2019","Elfsborg","Goteborg","2","0"
"28/10/2019","Malmo FF","AIK","2","0"
"02/11/2019","AIK","Sundsvall","2","1"
"02/11/2019","Falkenbergs","AFC Eskilstuna","1","0"
"02/11/2019","Goteborg","Ostersunds","7","1"
"02/11/2019","Hammarby","Hacken","4","1"
"02/11/2019","Helsingborg","Elfsborg","1","2"
"02/11/2019","Norrkoping","Djurgarden","2","2"
"02/11/2019","Orebro","Malmo FF","0","5"
"02/11/2019","Sirius","Kalmar","3","0"
"06/11/2019","Brage","Kalmar","0","2"
"10/11/2019","Kalmar","Brage","2","2"
"14/06/2020","Sirius","Djurgarden","0","2"
"14/06/2020","Goteborg","Elfsborg","0","1"
"14/06/2020","Norrkoping","Kalmar","2","1"
"14/06/2020","Hammarby","Ostersunds","2","0"
"14/06/2020","Orebro","AIK","0","2"
"15/06/2020","Falkenbergs","Hacken","1","1"
"15/06/2020","Helsingborg","Varberg","0","3"
"15/06/2020","Malmo FF","Mjallby","2","0"
"17/06/2020","AIK","Norrkoping","1","4"
"17/06/2020","Djurgarden","Orebro","1","2"
"17/06/2020","Elfsborg","Hammarby","2","2"
"18/06/2020","Hacken","Malmo FF","1","1"
"18/06/2020","Kalmar","Helsingborg","4","0"
"18/06/2020","Mjallby","Falkenbergs","0","1"
"18/06/2020","Ostersunds","Sirius","0","2"
"18/06/2020","Varberg","Goteborg","1","2"
"21/06/2020","Falkenbergs","Kalmar","0","2"
"21/06/2020","Malmo FF","Varberg","2","2"
"21/06/2020","Norrkoping","Djurgarden","3","0"
"21/06/2020","Hammarby","AIK","0","2"
"21/06/2020","Orebro","Ostersunds","0","0"
"22/06/2020","Goteborg","Mjallby","2","2"
"22/06/2020","Helsingborg","Elfsborg","0","0"
"22/06/2020","Sirius","Hacken","2","2"
"27/06/2020","Ostersunds","Norrkoping","2","4"
"28/06/2020","Djurgarden","Kalmar","5","0"
"28/06/2020","Mjallby","Hammarby","2","1"
"28/06/2020","Sirius","Goteborg","2","2"
"28/06/2020","AIK","Malmo FF","2","2"
"28/06/2020","Elfsborg","Orebro","1","1"
"29/06/2020","Hacken","Helsingborg","1","0"
"29/06/2020","Varberg","Falkenbergs","3","1"
"01/07/2020","Kalmar","Ostersunds","1","2"
"01/07/2020","Malmo FF","Djurgarden","1","0"
"01/07/2020","Norrkoping","Elfsborg","1","1"
"02/07/2020","Falkenbergs","Sirius","1","2"
"02/07/2020","Goteborg","AIK","1","0"
"02/07/2020","Hammarby","Varberg","1","0"
"02/07/2020","Helsingborg","Mjallby","0","1"
"02/07/2020","Orebro","Hacken","0","0"
"05/07/2020","AIK","Falkenbergs","1","1"
"05/07/2020","Elfsborg","Malmo FF","1","0"
"05/07/2020","Hacken","Hammarby","3","0"
"05/07/2020","Sirius","Orebro","2","1"
"06/07/2020","Djurgarden","Helsingborg","2","2"
"06/07/2020","Norrkoping","Goteborg","3","1"
"06/07/2020","Ostersunds","Mjallby","0","1"
"06/07/2020","Varberg","Kalmar","1","0"
"11/07/2020","Falkenbergs","Ostersunds","0","1"
"11/07/2020","Hammarby","Sirius","0","0"
"12/07/2020","Helsingborg","AIK","2","0"
"12/07/2020","Orebro","Varberg","1","0"
"12/07/2020","Goteborg","Djurgarden","1","2"
"12/07/2020","Mjallby","Hacken","3","1"
"13/07/2020","Kalmar","Elfsborg","1","2"
"13/07/2020","Malmo FF","Norrkoping","1","1"
"15/07/2020","AIK","Sirius","1","0"
"15/07/2020","Djurgarden","Falkenbergs","1","0"
"15/07/2020","Goteborg","Helsingborg","1","1"
"16/07/2020","Hacken","Elfsborg","6","0"
"16/07/2020","Kalmar","Hammarby","1","2"
"16/07/2020","Norrkoping","Orebro","2","0"
"16/07/2020","Ostersunds","Malmo FF","1","2"
"16/07/2020","Varberg","Mjallby","1","0"
"19/07/2020","Malmo FF","Kalmar","2","1"
"19/07/2020","Sirius","Norrkoping","4","2"
"19/07/2020","Varberg","AIK","2","2"
"19/07/2020","Elfsborg","Djurgarden","1","0"
"19/07/2020","Falkenbergs","Helsingborg","2","2"
"19/07/2020","Ostersunds","Hacken","2","2"
"20/07/2020","Hammarby","Goteborg","1","1"
"20/07/2020","Orebro","Mjallby","3","1"
"22/07/2020","Djurgarden","Ostersunds","0","0"
"22/07/2020","Hacken","AIK","4","0"
"22/07/2020","Norrkoping","Varberg","2","0"
"23/07/2020","Goteborg","Falkenbergs","2","2"
"23/07/2020","Helsingborg","Orebro","1","1"
"23/07/2020","Kalmar","Sirius","1","1"
"23/07/2020","Malmo FF","Hammarby","3","0"
"23/07/2020","Mjallby","Elfsborg","0","5"
"26/07/2020","Elfsborg","Varberg","3","3"
"26/07/2020","Falkenbergs","Norrkoping","3","3"
"26/07/2020","Hacken","Goteborg","0","0"
"26/07/2020","AIK","Djurgarden","0","1"
"26/07/2020","Sirius","Malmo FF","2","5"
"27/07/2020","Hammarby","Orebro","3","0"
"27/07/2020","Mjallby","Kalmar","2","2"
"27/07/2020","Ostersunds","Helsingborg","0","0"
"01/08/2020","Djurgarden","Hacken","3","1"
"01/08/2020","Orebro","Falkenbergs","1","2"
"02/08/2020","Helsingborg","Hammarby","1","1"
"02/08/2020","Goteborg","Malmo FF","0","3"
"02/08/2020","Varberg","Ostersunds","1","1"
"02/08/2020","Kalmar","AIK","0","0"
"03/08/2020","Elfsborg","Sirius","3","3"
"03/08/2020","Norrkoping","Mjallby","1","1"
"05/08/2020","Hammarby","Falkenbergs","1","1"
"05/08/2020","Malmo FF","Helsingborg","4","1"
"05/08/2020","Varberg","Djurgarden","1","2"
"06/08/2020","AIK","Elfsborg","1","2"
"06/08/2020","Goteborg","Ostersunds","2","2"
"06/08/2020","Hacken","Norrkoping","2","1"
"06/08/2020","Kalmar","Orebro","0","3"
"06/08/2020","Mjallby","Sirius","1","1"
"09/08/2020","Falkenbergs","Malmo FF","0","1"
"09/08/2020","Hacken","Kalmar","0","2"
"09/08/2020","Orebro","Goteborg","1","1"
"09/08/2020","Djurgarden","Hammarby","1","2"
"09/08/2020","Mjallby","AIK","3","1"
"09/08/2020","Ostersunds","Elfsborg","0","1"
"10/08/2020","Helsingborg","Norrkoping","3","2"
"10/08/2020","Sirius","Varberg","3","3"
"12/08/2020","Djurgarden","Mjallby","2","1"
"12/08/2020","Malmo FF","Orebro","2","1"
"13/08/2020","AIK","Ostersunds","0","1"
"13/08/2020","Elfsborg","Falkenbergs","4","2"
"13/08/2020","Kalmar","Goteborg","1","1"
"13/08/2020","Norrkoping","Hammarby","1","2"
"13/08/2020","Sirius","Helsingborg","3","1"
"13/08/2020","Varberg","Hacken","1","3"
"15/08/2020","Orebro","Djurgarden","0","3"
"16/08/2020","Falkenbergs","AIK","1","1"
"16/08/2020","Hammarby","Elfsborg","2","2"
"16/08/2020","Mjallby","Malmo FF","2","2"
"17/08/2020","Goteborg","Norrkoping","1","3"
"17/08/2020","Hacken","Varberg","2","1"
"17/08/2020","Helsingborg","Sirius","1","2"
"17/08/2020","Ostersunds","Kalmar","2","0"
"22/08/2020","Djurgarden","Goteborg","2","2"
"22/08/2020","Sirius","Hammarby","3","1"
"23/08/2020","Elfsborg","Ostersunds","0","1"
"23/08/2020","Malmo FF","Falkenbergs","2","1"
"23/08/2020","AIK","Helsingborg","2","0"
"23/08/2020","Varberg","Orebro","2","1"
"24/08/2020","Kalmar","Mjallby","1","4"
"24/08/2020","Norrkoping","Hacken","0","1"
"29/08/2020","Ostersunds","Falkenbergs","2","1"
"29/08/2020","Varberg","Sirius","2","0"
"30/08/2020","AIK","Hacken","0","1"
"30/08/2020","Helsingborg","Djurgarden","3","1"
"30/08/2020","Mjallby","Goteborg","1","1"
"30/08/2020","Hammarby","Kalmar","3","3"
"30/08/2020","Malmo FF","Elfsborg","1","1"
"30/08/2020","Orebro","Norrkoping","4","3"
"09/09/2020","Helsingborg","Kalmar","1","1"
"10/09/2020","Goteborg","Hammarby","0","4"
"10/09/2020","Norrkoping","Ostersunds","2","2"
"10/09/2020","Orebro","Malmo FF","3","2"
"12/09/2020","Djurgarden","Elfsborg","1","1"
"13/09/2020","Falkenbergs","Goteborg","0","3"
"13/09/2020","Hammarby","Helsingborg","2","2"
"13/09/2020","Malmo FF","AIK","0","0"
"13/09/2020","Mjallby","Varberg","2","3"
"14/09/2020","Hacken","Sirius","1","1"
"14/09/2020","Kalmar","Norrkoping","0","2"
"14/09/2020","Ostersunds","Orebro","0","0"
"17/09/2020","Elfsborg","Mjallby","2","2"
"17/09/2020","Falkenbergs","Varberg","2","0"
"20/09/2020","AIK","Hammarby","3","0"
"20/09/2020","Ostersunds","Djurgarden","1","1"
"20/09/2020","Goteborg","Kalmar","1","2"
"20/09/2020","Norrkoping","Malmo FF","1","1"
"21/09/2020","Elfsborg","Hacken","1","1"
"21/09/2020","Mjallby","Orebro","1","0"
"21/09/2020","Sirius","Falkenbergs","2","1"
"21/09/2020","Varberg","Helsingborg","1","3"
"26/09/2020","Orebro","Sirius","2","1"
"27/09/2020","Falkenbergs","Hammarby","1","3"
"27/09/2020","Helsingborg","Ostersunds","0","1"
"27/09/2020","Malmo FF","Hacken","3","0"
"27/09/2020","Djurgarden","Norrkoping","1","2"
"27/09/2020","Elfsborg","Goteborg","0","0"
"28/09/2020","AIK","Mjallby","1","0"
"28/09/2020","Kalmar","Varberg","1","1"
"03/10/2020","Hacken","Falkenbergs","3","0"
"03/10/2020","Orebro","Elfsborg","3","2"
"04/10/2020","Hammarby","Djurgarden","1","1"
"04/10/2020","Mjallby","Helsingborg","3","2"
"04/10/2020","Ostersunds","AIK","1","2"
"04/10/2020","Goteborg","Varberg","1","0"
"04/10/2020","Kalmar","Malmo FF","0","4"
"04/10/2020","Norrkoping","Sirius","1","2"
"17/10/2020","Falkenbergs","Orebro","2","1"
"18/10/2020","Elfsborg","Kalmar","3","1"
"18/10/2020","Hammarby","Mjallby","4","2"
"18/10/2020","Sirius","Ostersunds","2","3"
"18/10/2020","AIK","Goteborg","2","0"
"18/10/2020","Varberg","Norrkoping","1","3"
"19/10/2020","Djurgarden","Malmo FF","3","2"
"19/10/2020","Helsingborg","Hacken","0","0"
"24/10/2020","Djurgarden","Sirius","4","0"
"24/10/2020","Hacken","Mjallby","2","2"
"25/10/2020","Kalmar","Falkenbergs","0","0"
"25/10/2020","Ostersunds","Hammarby","1","3"
"25/10/2020","Malmo FF","Goteborg","3","1"
"25/10/2020","Orebro","Helsingborg","3","2"
"26/10/2020","Norrkoping","AIK","2","2"
"26/10/2020","Varberg","Elfsborg","0","0"
"28/10/2020","Hacken","Djurgarden","0","2"
"29/10/2020","Sirius","AIK","0","0"
"01/11/2020","Elfsborg","Norrkoping","2","1"
"01/11/2020","Mjallby","Ostersunds","3","0"
"01/11/2020","Sirius","Kalmar","2","2"
"01/11/2020","Falkenbergs","Djurgarden","3","2"
"01/11/2020","Goteborg","Orebro","0","1"
"01/11/2020","Hammarby","Hacken","1","1"
"02/11/2020","AIK","Varberg","1","0"
"02/11/2020","Helsingborg","Malmo FF","0","1"
"07/11/2020","Falkenbergs","Elfsborg","1","3"
"07/11/2020","Hacken","Ostersunds","2","1"
"07/11/2020","Mjallby","Norrkoping","2","0"
"08/11/2020","Djurgarden","AIK","0","1"
"08/11/2020","Orebro","Kalmar","0","1"
"08/11/2020","Varberg","Hammarby","5","2"
"08/11/2020","Helsingborg","Goteborg","0","1"
"08/11/2020","Malmo FF","Sirius","4","0"
"22/11/2020","AIK","Orebro","0","2"
"22/11/2020","Elfsborg","Helsingborg","2","1"
"22/11/2020","Kalmar","Djurgarden","0","3"
"22/11/2020","Hammarby","Malmo FF","2","2"
"22/11/2020","Ostersunds","Varberg","0","4"
"23/11/2020","Goteborg","Hacken","1","1"
"23/11/2020","Norrkoping","Falkenbergs","4","1"
"23/11/2020","Sirius","Mjallby","0","1"
"29/11/2020","Helsingborg","Falkenbergs","0","0"
"29/11/2020","Ostersunds","Goteborg","0","4"
"29/11/2020","Varberg","Malmo FF","3","2"
"29/11/2020","Hacken","Orebro","3","0"
"29/11/2020","Mjallby","Djurgarden","2","1"
"29/11/2020","Sirius","Elfsborg","1","1"
"30/11/2020","AIK","Kalmar","0","1"
"30/11/2020","Hammarby","Norrkoping","0","1"
"06/12/2020","Djurgarden","Varberg","1","0"
